Method,NewUserName,MovementRadius,RequiredThroughput,MovementDistance,ConnectedAP,FinalSystemThroughput,InitialSystemThroughput,ImprovementRate,PositionVarianceX,PositionVarianceY,TotalPositionVariance
myargo,User4,14.95,30.00,0.00,AP1,1815.26,1815.26,0.00,161.42,233.36,394.79
myargo,User5,14.95,30.00,0.00,AP3,1815.26,1815.26,0.00,161.42,233.36,394.79
myargo,User6,14.95,30.00,0.00,AP2,1815.26,1815.26,0.00,161.42,233.36,394.79
myargo,User7,14.95,30.00,0.00,AP0,1815.26,1815.26,0.00,161.42,233.36,394.79
myargo,User8,14.95,30.00,0.00,AP3,1815.26,1815.26,0.00,161.42,233.36,394.79
myargo,User9,14.95,30.00,0.00,AP3,1815.26,1815.26,0.00,161.42,233.36,394.79
myargo,User0,14.95,30.00,0.00,AP1,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User1,14.95,30.00,0.00,AP1,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User2,14.95,30.00,0.00,AP2,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User3,14.95,30.00,0.00,AP2,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User4,14.95,30.00,0.00,AP2,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User5,14.95,30.00,0.00,AP1,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User6,14.95,30.00,0.00,AP3,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User7,14.95,30.00,0.00,AP0,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User8,14.95,30.00,0.00,AP1,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User9,14.95,30.00,0.00,AP1,1723.77,1723.77,0.00,200.53,196.06,396.59
myargo,User0,14.95,30.00,0.00,AP3,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User1,14.95,30.00,0.00,AP1,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User2,14.95,30.00,0.00,AP2,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User3,14.95,30.00,0.00,AP3,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User4,14.95,30.00,0.00,AP0,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User5,14.95,30.00,0.00,AP3,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User6,14.95,30.00,0.00,AP2,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User7,14.95,30.00,0.00,AP3,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User8,14.95,30.00,0.00,AP2,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User9,14.95,30.00,0.00,AP1,1816.85,1816.85,0.00,203.26,201.79,405.06
myargo,User0,14.95,30.00,0.00,AP3,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User1,14.95,30.00,0.00,AP2,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User2,14.95,30.00,0.00,AP3,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User3,14.95,30.00,0.00,AP3,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User4,14.95,30.00,0.00,AP2,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User5,14.95,30.00,0.00,AP1,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User6,14.95,30.00,0.00,AP1,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User7,14.95,30.00,0.00,AP2,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User8,14.95,30.00,0.00,AP2,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User9,14.95,30.00,0.00,AP0,1793.07,1793.07,0.00,206.12,167.53,373.65
myargo,User0,14.95,30.00,0.00,AP2,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User1,14.95,30.00,0.00,AP2,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User2,14.95,30.00,0.00,AP1,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User3,14.95,30.00,0.00,AP1,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User4,14.95,30.00,0.00,AP1,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User5,14.95,30.00,0.00,AP3,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User6,14.95,30.00,0.00,AP1,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User7,14.95,30.00,0.00,AP0,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User8,14.95,30.00,0.00,AP3,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User9,14.95,30.00,0.00,AP0,1741.56,1741.56,0.00,194.43,204.98,399.40
myargo,User0,14.95,30.00,0.00,AP2,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User1,14.95,30.00,0.00,AP2,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User2,14.95,30.00,0.00,AP0,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User3,14.95,30.00,0.00,AP0,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User4,14.95,30.00,0.00,AP0,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User5,14.95,30.00,0.00,AP3,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User6,14.95,30.00,0.00,AP2,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User7,14.95,30.00,0.00,AP1,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User8,14.95,30.00,0.00,AP0,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User9,14.95,30.00,0.00,AP1,1765.72,1765.72,0.00,163.23,193.07,356.30
myargo,User0,14.95,30.00,0.00,AP3,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User1,14.95,30.00,0.00,AP3,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User2,14.95,30.00,0.00,AP0,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User3,14.95,30.00,0.00,AP0,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User4,14.95,30.00,0.00,AP1,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User5,14.95,30.00,0.00,AP0,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User6,14.95,30.00,0.00,AP0,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User7,14.95,30.00,0.00,AP3,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User8,14.95,30.00,0.00,AP2,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User9,14.95,30.00,0.00,AP3,1703.70,1703.70,0.00,241.85,214.10,455.95
myargo,User0,14.95,30.00,0.00,AP3,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User1,14.95,30.00,0.00,AP1,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User2,14.95,30.00,0.00,AP1,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User3,14.95,30.00,0.00,AP3,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User4,14.95,30.00,0.00,AP1,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User5,14.95,30.00,0.00,AP0,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User6,14.95,30.00,0.00,AP2,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User7,14.95,30.00,0.00,AP0,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User8,14.95,30.00,0.00,AP0,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User9,14.95,30.00,0.00,AP3,1853.99,1853.99,0.00,199.33,212.00,411.33
myargo,User0,14.95,30.00,0.00,AP3,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User1,14.95,30.00,0.00,AP2,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User2,14.95,30.00,0.00,AP3,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User3,14.95,30.00,0.00,AP0,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User4,14.95,30.00,0.00,AP2,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User5,14.95,30.00,0.00,AP0,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User6,14.95,30.00,0.00,AP2,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User7,14.95,30.00,0.00,AP2,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User8,14.95,30.00,0.00,AP3,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User9,14.95,30.00,0.00,AP0,1784.55,1784.55,0.00,197.84,203.31,401.15
myargo,User0,14.95,30.00,0.00,AP1,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User1,14.95,30.00,0.00,AP1,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User2,14.95,30.00,0.00,AP2,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User3,14.95,30.00,0.00,AP1,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User4,14.95,30.00,0.00,AP3,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User5,14.95,30.00,0.00,AP0,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User6,14.95,30.00,0.00,AP1,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User7,14.95,30.00,0.00,AP2,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User8,14.95,30.00,0.00,AP2,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User9,14.95,30.00,0.00,AP3,1741.43,1741.43,0.00,214.24,219.53,433.77
myargo,User0,14.95,30.00,0.00,AP1,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User1,14.95,30.00,0.00,AP1,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User2,14.95,30.00,0.00,AP2,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User3,14.95,30.00,0.00,AP2,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User4,14.95,30.00,0.00,AP3,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User5,14.95,30.00,0.00,AP1,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User6,14.95,30.00,0.00,AP0,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User7,14.95,30.00,0.00,AP1,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User8,14.95,30.00,0.00,AP0,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User9,14.95,30.00,0.00,AP1,1652.75,1652.75,0.00,183.70,208.90,392.60
myargo,User0,14.95,30.00,0.00,AP1,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User1,14.95,30.00,0.00,AP2,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User2,14.95,30.00,0.00,AP0,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User3,14.95,30.00,0.00,AP0,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User4,14.95,30.00,0.00,AP2,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User5,14.95,30.00,0.00,AP3,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User6,14.95,30.00,0.00,AP2,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User7,14.95,30.00,0.00,AP3,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User8,14.95,30.00,0.00,AP1,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User9,14.95,30.00,0.00,AP3,1744.08,1744.08,0.00,171.87,206.56,378.44
myargo,User0,14.95,30.00,0.00,AP1,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User1,14.95,30.00,0.00,AP1,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User2,14.95,30.00,0.00,AP2,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User3,14.95,30.00,0.00,AP1,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User4,14.95,30.00,0.00,AP1,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User5,14.95,30.00,0.00,AP1,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User6,14.95,30.00,0.00,AP2,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User7,14.95,30.00,0.00,AP0,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User8,14.95,30.00,0.00,AP1,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User9,14.95,30.00,0.00,AP0,1815.76,1815.76,0.00,163.40,205.52,368.92
myargo,User0,14.95,30.00,0.00,AP3,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User1,14.95,30.00,0.00,AP2,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User2,14.95,30.00,0.00,AP3,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User3,14.95,30.00,0.00,AP3,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User4,14.95,30.00,0.00,AP3,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User5,14.95,30.00,0.00,AP1,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User6,14.95,30.00,0.00,AP1,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User7,14.95,30.00,0.00,AP1,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User8,14.95,30.00,0.00,AP2,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User9,14.95,30.00,0.00,AP2,1894.97,1894.97,0.00,203.58,209.83,413.40
myargo,User0,14.95,30.00,0.00,AP3,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User1,14.95,30.00,0.00,AP0,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User2,14.95,30.00,0.00,AP3,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User3,14.95,30.00,0.00,AP0,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User4,14.95,30.00,0.00,AP0,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User5,14.95,30.00,0.00,AP1,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User6,14.95,30.00,0.00,AP2,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User7,14.95,30.00,0.00,AP2,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User8,14.95,30.00,0.00,AP2,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User9,14.95,30.00,0.00,AP1,1829.72,1829.72,0.00,208.68,163.77,372.45
myargo,User0,14.95,30.00,0.00,AP1,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User1,14.95,30.00,0.00,AP0,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User2,14.95,30.00,0.00,AP3,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User3,14.95,30.00,0.00,AP1,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User4,14.95,30.00,0.00,AP2,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User5,14.95,30.00,0.00,AP0,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User6,14.95,30.00,0.00,AP0,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User7,14.95,30.00,0.00,AP1,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User8,14.95,30.00,0.00,AP0,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User9,14.95,30.00,0.00,AP3,1689.18,1689.18,0.00,212.22,244.03,456.25
myargo,User0,14.95,30.00,0.00,AP2,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User1,14.95,30.00,0.00,AP2,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User2,14.95,30.00,0.00,AP0,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User3,14.95,30.00,0.00,AP1,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User4,14.95,30.00,0.00,AP3,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User5,14.95,30.00,0.00,AP2,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User6,14.95,30.00,0.00,AP2,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User7,14.95,30.00,0.00,AP3,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User8,14.95,30.00,0.00,AP2,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User9,14.95,30.00,0.00,AP3,1859.66,1859.66,0.00,196.25,182.23,378.48
myargo,User0,14.95,30.00,0.00,AP0,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User1,14.95,30.00,0.00,AP0,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User2,14.95,30.00,0.00,AP0,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User3,14.95,30.00,0.00,AP2,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User4,14.95,30.00,0.00,AP3,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User5,14.95,30.00,0.00,AP2,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User6,14.95,30.00,0.00,AP0,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User7,14.95,30.00,0.00,AP0,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User8,14.95,30.00,0.00,AP1,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User9,14.95,30.00,0.00,AP2,1701.32,1701.32,0.00,192.76,221.43,414.20
myargo,User0,14.95,30.00,0.00,AP3,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User1,14.95,30.00,0.00,AP0,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User2,14.95,30.00,0.00,AP2,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User3,14.95,30.00,0.00,AP2,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User4,14.95,30.00,0.00,AP2,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User5,14.95,30.00,0.00,AP2,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User6,14.95,30.00,0.00,AP1,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User7,14.95,30.00,0.00,AP0,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User8,14.95,30.00,0.00,AP0,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User9,14.95,30.00,0.00,AP1,1785.42,1785.42,0.00,197.42,217.76,415.18
myargo,User0,14.95,30.00,0.00,AP1,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User1,14.95,30.00,0.00,AP3,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User2,14.95,30.00,0.00,AP3,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User3,14.95,30.00,0.00,AP2,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User4,14.95,30.00,0.00,AP3,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User5,14.95,30.00,0.00,AP1,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User6,14.95,30.00,0.00,AP3,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User7,14.95,30.00,0.00,AP0,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User8,14.95,30.00,0.00,AP0,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User9,14.95,30.00,0.00,AP1,1839.91,1839.91,0.00,188.26,223.05,411.31
myargo,User0,14.95,30.00,0.00,AP0,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User1,14.95,30.00,0.00,AP3,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User2,14.95,30.00,0.00,AP1,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User3,14.95,30.00,0.00,AP0,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User4,14.95,30.00,0.00,AP3,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User5,14.95,30.00,0.00,AP3,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User6,14.95,30.00,0.00,AP1,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User7,14.95,30.00,0.00,AP3,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User8,14.95,30.00,0.00,AP2,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User9,14.95,30.00,0.00,AP2,1772.49,1772.49,0.00,200.23,191.86,392.09
myargo,User0,14.95,30.00,0.00,AP2,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User1,14.95,30.00,0.00,AP2,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User2,14.95,30.00,0.00,AP1,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User3,14.95,30.00,0.00,AP2,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User4,14.95,30.00,0.00,AP0,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User5,14.95,30.00,0.00,AP2,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User6,14.95,30.00,0.00,AP1,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User7,14.95,30.00,0.00,AP2,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User8,14.95,30.00,0.00,AP0,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User9,14.95,30.00,0.00,AP1,1728.43,1728.43,0.00,197.10,225.52,422.62
myargo,User0,14.95,30.00,0.00,AP1,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User1,14.95,30.00,0.00,AP0,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User2,14.95,30.00,0.00,AP0,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User3,14.95,30.00,0.00,AP1,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User4,14.95,30.00,0.00,AP1,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User5,14.95,30.00,0.00,AP1,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User6,14.95,30.00,0.00,AP0,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User7,14.95,30.00,0.00,AP1,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User8,14.95,30.00,0.00,AP2,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User9,14.95,30.00,0.00,AP3,1672.63,1672.63,0.00,220.21,182.78,403.00
myargo,User0,14.95,30.00,0.00,AP1,1847.38,1847.38,0.00,214.19,222.69,436.89
