Method,NewUserName,MovementRadius,RequiredThroughput,MovementDistance,ConnectedAP,FinalSystemThroughput,InitialSystemThroughput,ImprovementRate,PositionVarianceX,PositionVarianceY,TotalPositionVariance
myargo,User2,14.95,30.00,0.30,AP0,4676.80,4414.80,5.93,159.64,210.26,369.90
myargo,User3,14.95,30.00,0.00,AP0,4676.80,4414.80,5.93,159.64,210.26,369.90
myargo,User4,14.95,30.00,0.00,AP0,4676.80,4414.80,5.93,159.64,210.26,369.90
myargo,User5,14.95,30.00,0.00,AP0,4676.80,4414.80,5.93,159.64,210.26,369.90
myargo,User6,14.95,30.00,6.90,AP0,4676.80,4414.80,5.93,159.64,210.26,369.90
myargo,User7,14.95,30.00,0.00,AP0,4676.80,4414.80,5.93,159.64,210.26,369.90
myargo,User8,14.95,30.00,8.40,AP0,4676.80,4414.80,5.93,159.64,210.26,369.90
myargo,User9,14.95,30.00,7.20,AP0,4676.80,4414.80,5.93,159.64,210.26,369.90
myargo,User0,14.95,30.00,4.50,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User1,14.95,30.00,0.00,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User2,14.95,30.00,0.00,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User3,14.95,30.00,0.00,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User4,14.95,30.00,12.30,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User5,14.95,30.00,0.00,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User6,14.95,30.00,7.80,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User7,14.95,30.00,0.00,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User8,14.95,30.00,0.00,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User9,14.95,30.00,15.00,AP0,4781.60,4641.20,3.03,196.34,199.35,395.69
myargo,User0,14.95,30.00,0.00,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User1,14.95,30.00,0.90,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User2,14.95,30.00,0.00,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User3,14.95,30.00,0.90,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User4,14.95,30.00,3.00,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User5,14.95,30.00,1.20,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User6,14.95,30.00,0.00,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User7,14.95,30.00,0.00,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User8,14.95,30.00,0.00,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User9,14.95,30.00,11.10,AP0,4509.20,4350.40,3.65,203.77,220.54,424.31
myargo,User0,14.95,30.00,5.40,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User1,14.95,30.00,0.00,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User2,14.95,30.00,7.80,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User3,14.95,30.00,0.00,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User4,14.95,30.00,2.10,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User5,14.95,30.00,2.40,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User6,14.95,30.00,13.20,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User7,14.95,30.00,9.60,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User8,14.95,30.00,0.00,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User9,14.95,30.00,0.00,AP0,4074.40,3831.20,6.35,229.96,205.29,435.25
myargo,User0,14.95,30.00,7.50,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User1,14.95,30.00,15.00,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User2,14.95,30.00,5.40,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User3,14.95,30.00,0.00,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User4,14.95,30.00,14.40,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User5,14.95,30.00,0.90,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User6,14.95,30.00,0.00,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User7,14.95,30.00,10.50,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User8,14.95,30.00,14.40,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User9,14.95,30.00,10.50,AP0,4585.20,4257.60,7.69,187.88,188.62,376.50
myargo,User0,14.95,30.00,1.20,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User1,14.95,30.00,0.30,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User2,14.95,30.00,6.30,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User3,14.95,30.00,0.00,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User4,14.95,30.00,3.30,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User5,14.95,30.00,0.00,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User6,14.95,30.00,3.30,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User7,14.95,30.00,0.00,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User8,14.95,30.00,0.00,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User9,14.95,30.00,6.30,AP0,3650.80,3445.20,5.97,167.05,235.94,402.99
myargo,User0,14.95,30.00,0.00,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User1,14.95,30.00,15.00,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User2,14.95,30.00,0.00,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User3,14.95,30.00,10.80,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User4,14.95,30.00,8.10,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User5,14.95,30.00,8.40,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User6,14.95,30.00,0.00,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User7,14.95,30.00,0.00,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User8,14.95,30.00,0.00,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User9,14.95,30.00,0.00,AP0,4268.40,4109.20,3.87,229.76,195.72,425.48
myargo,User0,14.95,30.00,11.70,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User1,14.95,30.00,0.00,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User2,14.95,30.00,0.00,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User3,14.95,30.00,11.40,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User4,14.95,30.00,9.90,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User5,14.95,30.00,6.90,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User6,14.95,30.00,0.00,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User7,14.95,30.00,10.20,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User8,14.95,30.00,0.00,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User9,14.95,30.00,15.00,AP0,4069.60,3835.60,6.10,186.87,222.22,409.10
myargo,User0,14.95,30.00,0.00,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User1,14.95,30.00,0.00,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User2,14.95,30.00,3.00,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User3,14.95,30.00,0.00,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User4,14.95,30.00,0.00,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User5,14.95,30.00,2.10,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User6,14.95,30.00,0.00,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User7,14.95,30.00,13.80,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User8,14.95,30.00,0.60,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User9,14.95,30.00,0.00,AP0,4403.60,4272.80,3.06,206.68,184.70,391.38
myargo,User0,14.95,30.00,6.60,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User1,14.95,30.00,0.00,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User2,14.95,30.00,2.40,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User3,14.95,30.00,0.00,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User4,14.95,30.00,0.00,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User5,14.95,30.00,6.90,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User6,14.95,30.00,0.00,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User7,14.95,30.00,0.00,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User8,14.95,30.00,8.70,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User9,14.95,30.00,8.10,AP0,4348.00,4132.80,5.21,207.75,213.45,421.20
myargo,User0,14.95,30.00,3.60,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User1,14.95,30.00,0.00,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User2,14.95,30.00,0.00,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User3,14.95,30.00,0.00,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User4,14.95,30.00,0.00,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User5,14.95,30.00,0.00,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User6,14.95,30.00,5.40,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User7,14.95,30.00,0.00,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User8,14.95,30.00,5.10,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User9,14.95,30.00,0.00,AP0,4864.40,4761.60,2.16,194.00,208.04,402.04
myargo,User0,14.95,30.00,0.00,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User1,14.95,30.00,0.00,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User2,14.95,30.00,0.00,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User3,14.95,30.00,15.00,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User4,14.95,30.00,0.00,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User5,14.95,30.00,0.00,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User6,14.95,30.00,6.60,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User7,14.95,30.00,11.70,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User8,14.95,30.00,3.00,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User9,14.95,30.00,0.00,AP0,4389.60,4249.20,3.30,207.87,212.66,420.53
myargo,User0,14.95,30.00,10.20,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User1,14.95,30.00,0.00,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User2,14.95,30.00,0.00,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User3,14.95,30.00,0.00,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User4,14.95,30.00,0.00,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User5,14.95,30.00,0.00,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User6,14.95,30.00,4.80,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User7,14.95,30.00,0.00,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User8,14.95,30.00,6.00,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User9,14.95,30.00,0.00,AP0,4535.60,4414.00,2.75,190.03,187.16,377.19
myargo,User0,14.95,30.00,0.00,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User1,14.95,30.00,3.90,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User2,14.95,30.00,0.00,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User3,14.95,30.00,0.00,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User4,14.95,30.00,8.10,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User5,14.95,30.00,11.10,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User6,14.95,30.00,15.00,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User7,14.95,30.00,13.20,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User8,14.95,30.00,0.00,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User9,14.95,30.00,15.00,AP0,4506.80,4300.80,4.79,186.40,193.52,379.93
myargo,User0,14.95,30.00,9.00,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User1,14.95,30.00,0.00,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User2,14.95,30.00,0.00,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User3,14.95,30.00,5.70,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User4,14.95,30.00,12.30,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User5,14.95,30.00,0.00,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User6,14.95,30.00,15.00,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User7,14.95,30.00,0.00,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User8,14.95,30.00,0.60,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User9,14.95,30.00,0.00,AP0,4473.60,4286.40,4.37,189.26,200.57,389.83
myargo,User0,14.95,30.00,4.20,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User1,14.95,30.00,11.40,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User2,14.95,30.00,0.00,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User3,14.95,30.00,3.30,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User4,14.95,30.00,6.60,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User5,14.95,30.00,0.00,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User6,14.95,30.00,4.80,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User7,14.95,30.00,0.00,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User8,14.95,30.00,0.00,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User9,14.95,30.00,11.70,AP0,4675.60,4451.20,5.04,203.42,202.61,406.03
myargo,User0,14.95,30.00,0.00,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User1,14.95,30.00,0.00,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User2,14.95,30.00,0.00,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User3,14.95,30.00,0.00,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User4,14.95,30.00,7.50,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User5,14.95,30.00,4.20,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User6,14.95,30.00,7.20,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User7,14.95,30.00,10.80,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User8,14.95,30.00,7.20,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User9,14.95,30.00,11.40,AP0,5006.00,4744.00,5.52,206.43,178.90,385.33
myargo,User0,14.95,30.00,0.00,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User1,14.95,30.00,0.00,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User2,14.95,30.00,0.00,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User3,14.95,30.00,0.00,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User4,14.95,30.00,15.00,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User5,14.95,30.00,8.70,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User6,14.95,30.00,8.70,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User7,14.95,30.00,0.00,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User8,14.95,30.00,0.00,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User9,14.95,30.00,10.20,AP0,4653.20,4512.80,3.11,234.37,177.38,411.75
myargo,User0,14.95,30.00,9.30,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User1,14.95,30.00,15.00,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User2,14.95,30.00,0.00,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User3,14.95,30.00,1.80,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User4,14.95,30.00,0.00,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User5,14.95,30.00,0.00,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User6,14.95,30.00,4.50,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User7,14.95,30.00,0.00,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User8,14.95,30.00,3.60,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User9,14.95,30.00,14.40,AP0,4108.80,3931.20,4.52,214.02,201.19,415.21
myargo,User0,14.95,30.00,0.00,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User1,14.95,30.00,7.20,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User2,14.95,30.00,0.60,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User3,14.95,30.00,15.00,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User4,14.95,30.00,0.00,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User5,14.95,30.00,0.00,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User6,14.95,30.00,15.00,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User7,14.95,30.00,0.00,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User8,14.95,30.00,8.40,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User9,14.95,30.00,10.80,AP0,3955.20,3768.00,4.97,200.52,189.76,390.28
myargo,User0,14.95,30.00,0.00,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User1,14.95,30.00,0.00,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User2,14.95,30.00,11.10,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User3,14.95,30.00,0.00,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User4,14.95,30.00,3.30,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User5,14.95,30.00,0.00,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User6,14.95,30.00,9.00,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User7,14.95,30.00,15.00,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User8,14.95,30.00,0.00,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User9,14.95,30.00,0.00,AP0,4290.40,4150.00,3.38,204.28,226.23,430.50
myargo,User0,14.95,30.00,8.10,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User1,14.95,30.00,0.00,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User2,14.95,30.00,6.00,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User3,14.95,30.00,6.60,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User4,14.95,30.00,0.00,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User5,14.95,30.00,15.00,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User6,14.95,30.00,0.00,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User7,14.95,30.00,0.00,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User8,14.95,30.00,0.00,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User9,14.95,30.00,6.30,AP0,4551.20,4345.20,4.74,190.67,212.58,403.26
myargo,User0,14.95,30.00,13.80,AP0,4228.00,4059.60,4.15,196.40,196.27,392.67
